COORDENADES1;COORDENADES2;CARRER;TIPUS CUINA;IMATGE1;IMATGE2;IMATGE3;IMATGE4;IMATGE5;IMATGE6;IMATGE7;IMATGE8;IMATGE9;NOM
41.39477;2.16809;C Arago 305;Cocina rapida;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13166864_935673943215825_735019709_n.jpg?ig_cache_key=MTI0NDQ1NTg4ODI4NzIyMDM3OA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.90.721.721/12677573_994324497271959_1681205494_n.jpg?ig_cache_key=MTIyNDE2MjQ0OTA5NjAyMTY4Ng%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12907319_222048964827432_532540970_n.jpg?ig_cache_key=MTIyNDE2MTY2NDk4NzY2NjA4NQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12940323_1174664985931548_176091047_n.jpg?ig_cache_key=MTIyMzM5Mjg4NTY0ODA0OTUyNg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12976329_1062988400428555_184709289_n.jpg?ig_cache_key=MTIyMzM4OTE4NjY5MTM1MTgzOA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12783185_581744895325259_415572478_n.jpg?ig_cache_key=MTE5OTU5NjI1NDgyMzYzMDc2NQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12716741_1060111297379453_111090360_n.jpg?ig_cache_key=MTE4NDk1Nzk1MDYwNDQ3NTY1NA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12552204_115319632186837_1100936911_n.jpg?ig_cache_key=MTE3NjQzMjA5Mzg1NTE1MTM2NA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12547523_197452487269259_1374442201_n.jpg?ig_cache_key=MTE1OTQ3Mjk0NTk0NjA3MzgyMw%3D%3D.2;Bar Restaurant Amsterdam
41.382;2.1512;C Arago 95;Cocina casera;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13584294_681807185300519_1318362532_n.jpg?ig_cache_key=MTI4ODYyNDA5MTI1MTQxNjkyOA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13561732_1624779807838496_1494674643_n.jpg?ig_cache_key=MTI4NDg0MTU4NTIwODc5MDExMQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13561555_298025273874990_512962442_n.jpg?ig_cache_key=MTI4NDM0MTk3NDQ3MTc4MTQwNw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13398564_147102669032495_474300250_n.jpg?ig_cache_key=MTI3OTE0MDA0NjE1MDEyNDM5NQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13388742_550573635129966_1577275237_n.jpg?ig_cache_key=MTI3ODQyMzE2Mjg1NzY2MzQ0NA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13397566_1643956482593002_429118520_n.jpg?ig_cache_key=MTI3ODQxMjgyMzE2ODA1NTEzMA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c127.0.826.826/13402204_850961708339379_2055190006_n.jpg?ig_cache_key=MTI3ODIxODI2NzIyODk1NTIwMg%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13394946_270733569953245_1716282696_n.jpg?ig_cache_key=MTI3ODAzMzI0MzkyMjk5NDI0OQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13414136_294991007504394_191223377_n.jpg?ig_cache_key=MTI3ODAyNDI3ODY4MzYyNjIxNw%3D%3D.2.c;Restaurant Can Valles
41.39099;2.15572;C Aribau 117;Paellas y arroces;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e35/13597529_135183983575188_527967680_n.jpg?ig_cache_key=MTI4NzY3NzQ2NTkyMTE3MzQzMg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13525374_1741333086146127_1692741248_n.jpg?ig_cache_key=MTI4Njk2MzkxMjEwMDU4NTA5NA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13525302_1744053705809272_138081898_n.jpg?ig_cache_key=MTI4NjI1NjQ3MTg2NDQyNzI3MA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13556803_1753193401590063_1427054533_n.jpg?ig_cache_key=MTI4NjIxMDMzNzk4NDgwNjU0NQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13561971_490672044476538_1421426122_n.jpg?ig_cache_key=MTI4NjIxMDEwMzcxNjE2MTY2Mw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.63.731.731/13562097_155807694838549_2002830794_n.jpg?ig_cache_key=MTI4NDc0Nzc3MTYzODgyOTA3MQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13573394_266525000376242_77338685_n.jpg?ig_cache_key=MTI4Mzk3NzU4NzAxMzY5MTU0OA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.97.779.779/13549360_1031923116889472_1148292088_n.jpg?ig_cache_key=MTI4MzMyMDIxMDA5MDI5NzU1OQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13531947_831514966949057_348898979_n.jpg?ig_cache_key=MTI4MzIyMTAyODAwNDk3NzU4NA%3D%3D.2;Restaurant La Camarga
41.39274;2.15374;C Aribau 162;Tapas, pintxos y platillos;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e35/c161.0.640.640/13525454_986595494787397_447284243_n.jpg?ig_cache_key=MTI4NzExMzkzNzM5Nzk2NTg5Nw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13525525_299758310368455_1349184585_n.jpg?ig_cache_key=MTI4NzA3ODY3MjYwNDE1Mzk4Ng%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13392833_1729068657362905_341397931_n.jpg?ig_cache_key=MTI3ODk0MzE2NjU1MDMxMzMxNw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13329076_1718551388407142_910962255_n.jpg?ig_cache_key=MTI2NDA2Mjg2NjY0Mzg5MDQyNQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13266785_672460716226505_1241626056_n.jpg?ig_cache_key=MTI1ODczNTEyOTMwNzc1ODM2Mw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13109091_183404505387646_255551253_n.jpg?ig_cache_key=MTI1MTY2MzEyNDU3MjA4OTA5MQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13129712_1742334896050775_585870704_n.jpg?ig_cache_key=MTI1MTY2MjY2NjUzNzMxNTA1Ng%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c36.0.1007.1007/12093576_994949573892983_1071938477_n.jpg?ig_cache_key=MTI1MTY1NDIxNzU2Mzg2MDYxMA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c181.0.717.717/13108627_1691891831070561_251582737_n.jpg?ig_cache_key=MTI1MTUyMDczMTc1MjgxNDEwNw%3D%3D.2.c;Restaurant Speakeasy
41.3409;2.13813;C Aribau 23;Tapas, pintxos y platillos;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.90.720.720/13628491_1392108144137632_742670976_n.jpg?ig_cache_key=MTI4Nzg4NDM0NDY4MTQzMzIxMw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13534077_719835888154555_2010940501_n.jpg?ig_cache_key=MTI4NzU2NTIyNTMxNTA2NDQ5Mw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13573581_304065163265167_1853393423_n.jpg?ig_cache_key=MTI4NzIyNDMxMTgwNzM4NTIwOQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13549592_1333974633285595_1378802716_n.jpg?ig_cache_key=MTI4NTc1MDk3MTcyMTI4Mjg2NA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.50.1080.1080/13561511_1761686167408767_1827755769_n.jpg?ig_cache_key=MTI4NTU4MTI1NTgxOTIwMzg0MA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13573395_1061891543889585_222244425_n.jpg?ig_cache_key=MTI4NTA1ODE0MzA1NTY0NDQ5Mg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13551795_1580938828869944_404165573_n.jpg?ig_cache_key=MTI4NTA1NDg4ODkyMTY2MzExOA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13557063_1683610428571659_1305535033_n.jpg?ig_cache_key=MTI4NTA1MzkzNzEyNDkxNjgwNA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13561591_483540275168952_1553458825_n.jpg?ig_cache_key=MTI4NTAwMjUxNTczODE1MTk0Ng%3D%3D.2;Restaurant La Flauta
41.3877;2.1604;C Aribau 44;Cocina casera;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13259655_242928082747489_696139316_n.jpg?ig_cache_key=MTI2MDE3NzM4NDA1NTUyNzExMA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13256615_175639952834017_1152177943_n.jpg?ig_cache_key=MTI1Njc5MTUwOTA0MTI0MzcyNQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e35/c5.0.310.310/12383189_1694631114108181_1833886867_n.jpg?ig_cache_key=MTIyOTk4MTA0NTA2OTAzMTE4MQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12912276_473996806131787_1657201775_n.jpg?ig_cache_key=MTIyNjgxMTUzOTY0MDAzMjMwOQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12132670_121881391540893_1000338337_n.jpg?ig_cache_key=MTIxMTkyMDI3MDAwMTI4MTk2MA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12383471_1710815965798734_306478181_n.jpg?ig_cache_key=MTE5NDQ2MTM4OTk0NDE4MjMwMA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12547455_178427225851846_368234740_n.jpg?ig_cache_key=MTE2OTM5ODAyNTc4NTczOTQ3OA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/12383554_898277433619986_1406080912_n.jpg?ig_cache_key=MTE2OTMzOTMyNTgwMTE1MDU0NQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12558686_1452610738137672_1228708702_n.jpg?ig_cache_key=MTE2Mzk1MDYyNDA2MDM2OTE4NA%3D%3D.2;Restaurant El Puma
41.38848;2.15937;C Aribau 58;Tapas, pintxos y platillos;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.115.1080.1080/13556910_1761553977422156_1755665953_n.jpg?ig_cache_key=MTI4NjE0NDM5ODEzMTgyNjgwOQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13531823_255577344821259_1417296869_n.jpg?ig_cache_key=MTI4NTQ0Mzc1NDM1Mzk4NzUxNw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13549644_1742978619314766_861947204_n.jpg?ig_cache_key=MTI4NTA1Njk5MzYwNjE5MTQ2Mg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13397535_1753121508236098_129559242_n.jpg?ig_cache_key=MTI3OTU4MDk2NTYzNTYwNTY2Mg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13414375_1738158019805865_906876605_n.jpg?ig_cache_key=MTI3ODgwODYwMDc2OTQyMzg0Ng%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13398573_1000605283370984_449405735_n.jpg?ig_cache_key=MTI3ODE1MDI0NDM5NTc1MzkwMA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13408940_284787218537783_1572275136_n.jpg?ig_cache_key=MTI3NzgwNzY0MDU1Mzk5NTY4OA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13413485_1013034348804863_1091210679_n.jpg?ig_cache_key=MTI3Nzc4NTczNDQ3MjY0NTA4MA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13414236_198035060592529_1075406990_n.jpg?ig_cache_key=MTI3NTI4OTM2ODg4MTUyMTY4Mw%3D%3D.2;Restaurant Cinc Sentits
41.3946;2.17385;C Bailen 56;Tapas, pintxos y platillos;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13473185_1739602959661682_817353587_n.jpg?ig_cache_key=MTI4MDY4NTQ0ODE3NjI4NjY2NA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13266779_1753176091586478_1034485662_n.jpg?ig_cache_key=MTI2MDEwNDc2OTQ4NjczODc1OQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13277803_306834386315195_681867879_n.jpg?ig_cache_key=MTI2MDEwMjY1OTgyNzMyNDE0Mg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13298220_1583313448665721_1333403286_n.jpg?ig_cache_key=MTI2MDEwMjQ3OTU4OTY5MjY0Nw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13267460_1722293444679301_1552811930_n.jpg?ig_cache_key=MTI2MDEwMjE2MTY5NTAwMzg2OA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13277748_795318530569664_1933203821_n.jpg?ig_cache_key=MTI2MDEwMTUyMzY1NzQ3OTM2MQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13329203_718605304909647_1416476364_n.jpg?ig_cache_key=MTI2MDA5OTkxMDY0NTYwMTQyNg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13269342_256331288090602_809614069_n.jpg?ig_cache_key=MTI2MDA5OTYxNTUxNzU5NDc1OA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13266782_492964674236448_1429580101_n.jpg?ig_cache_key=MTI2MDA5OTQzNDU2NjkzMTU4Mg%3D%3D.2;Restaurant Gelonch
41.39281;2.15783;C Balmes 127;Carnes a la brasa;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c190.0.700.700/13628157_559422884262683_1918031381_n.jpg?ig_cache_key=MTI4ODYzMjMxNTI5MTM2NDUwMw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13584047_1829078043986974_866394313_n.jpg?ig_cache_key=MTI4NzMyNjY4Nzg4OTExMTY5Ng%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13557330_1797595570473499_743965608_n.jpg?ig_cache_key=MTI4NzA0Nzk3MTYwNjY4MzU0NA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13556744_1041079482593770_465007988_n.jpg?ig_cache_key=MTI4MzI2OTU5MzE4NzUwNDY2OQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13573348_609891039167145_967840739_n.jpg?ig_cache_key=MTI4MzI2OTE4MjcyNDY0NTY1MA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13573371_1723653987888848_956627438_n.jpg?ig_cache_key=MTI4MzI2ODQzMDQ2Nzk0MjUxMA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13549454_1055797047837846_1530104423_n.jpg?ig_cache_key=MTI4MzI2ODAyNjAxMTIwNzU0NA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13525475_250557538657969_1582506309_n.jpg?ig_cache_key=MTI4Mjk5NjI5NjYzMzgyNzI1NQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13422882_107798939649416_1683076794_n.jpg?ig_cache_key=MTI3NTU0NjgwNjczMjE1MzE2Nw%3D%3D.2;Restaurant Milo Grill
41.39368;2.15668;C Balmes 139;Tapas, pintxos y platillos;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13584265_1055344221212315_1971798998_n.jpg?ig_cache_key=MTI4NzY0Nzk4NTEyMzgwNDE5Mw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13573582_1045814975513897_1880046726_n.jpg?ig_cache_key=MTI4NDI2MzY2NTQ4MzAyNDI0Mw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13556725_118301281933776_874469579_n.jpg?ig_cache_key=MTI4NDI2MzEyMjg1NzQyMzczOA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e35/13534635_1010344592376685_1075301385_n.jpg?ig_cache_key=MTI4MDM2MTgwOTI3MDY3MDczNw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13266657_489841654544820_1508523156_n.jpg?ig_cache_key=MTI2Mzc2NDg2NTkyNzEyNDYyMg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c35.0.1009.1009/13108955_528955790635836_970690066_n.jpg?ig_cache_key=MTI0OTY3NTQ3OTk2MTc4NTU4Ng%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12940811_274041722931783_1798445214_n.jpg?ig_cache_key=MTIzMTcyNzYxNzUzMzg4MDYxMQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12479115_226525231037617_1017868653_n.jpg?ig_cache_key=MTIyMzI3NzMwMjMyNzQ0MDIzNg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c10.0.1059.1059/12750015_1688310248124392_2049217545_n.jpg?ig_cache_key=MTIwMTcwNTIxMTc5MzM5MjgxOA%3D%3D.2.c;Restaurant Can Boneta
41.39474;2.15563;C Balmes 164;Tapas, pintxos y platillos;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13584172_986624194787919_2106217173_n.jpg?ig_cache_key=MTI4ODY0NTQzNjk4NjY0ODkwNQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13573583_1814874058745050_148876449_n.jpg?ig_cache_key=MTI4NzYzMjY2NDIyMDQ3NzUzNA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/e15/c0.89.720.720/13534601_146629115741453_169499998_n.jpg?ig_cache_key=MTI4NzYyNDc2Mjk0ODc3OTA3Nw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13573538_1801655046732163_470744109_n.jpg?ig_cache_key=MTI4NzE4NjkwNDQ3MTQzNTA1Mw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13549355_640376592777132_114544407_n.jpg?ig_cache_key=MTI4NTc2ODg4NTc3NzUyMDUwMg%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13597577_287124344975445_1940328744_n.jpg?ig_cache_key=MTI4NDk0MDUxNzczMzQxMDc1MQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13561867_995738233858431_355535446_n.jpg?ig_cache_key=MTI4NDMxNzA5ODUyNDQxMjUxMA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13525431_1705097973073850_1725483368_n.jpg?ig_cache_key=MTI4NDI2NzQ1NjExODIwNjYwMA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13398459_981432495307394_675463143_n.jpg?ig_cache_key=MTI3OTc2Mjg4MjAwMzQ4Njg0NA%3D%3D.2;Restaurant La Flauta II
41.3895;2.16221;C Balmes 55;Cocina asiatica;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12599207_1559314594365852_1306407925_n.jpg?ig_cache_key=MTIyODc2OTYwNjE0NDMyMzU0Nw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/12912776_1741700729407909_1801969348_n.jpg?ig_cache_key=MTIyNTQ0MjcwNDc3NjYyNjA0OA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/e15/12826159_987441901343292_660496578_n.jpg?ig_cache_key=MTE5OTI1ODAwOTYwNDI0NDA1Ng%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12523639_232377703760257_1336295922_n.jpg?ig_cache_key=MTE2NDAzODg2NDI0NDUwNzQ0Ng%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/12543186_475694395964972_62683139_n.jpg?ig_cache_key=MTE2MTE1NjgwODAyMTk1MTc1MQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12339029_822847427861438_948320454_n.jpg?ig_cache_key=MTE0ODc2NTU3OTU3MTE3NjYyNw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12357305_190942294586327_1785527937_n.jpg?ig_cache_key=MTE0NDE0NzcyNTg5NTY0OTczMA%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12132862_1677217162522551_1203295340_n.jpg?ig_cache_key=MTEwMTQxNTY3MTE3Mjc2MzM2Mw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/12135460_737867859691643_1486281281_n.jpg?ig_cache_key=MTEwMDk5NDI1NDYxODgyNDU5Nw%3D%3D.2;Restaurant Japones Hana Bishi
41.39862;2.16409;C Bruc 162;Cocina casera;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.809.809/13556973_1185579094794417_1490488754_n.jpg?ig_cache_key=MTI4MTk0NTE5OTA0Mzc2NDkwNQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.134.1080.1080/13534275_1094588790597595_47163799_n.jpg?ig_cache_key=MTI4MTE3NDUyNzYwMjU4MjM1OQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13402612_978728775579151_429008689_n.jpg?ig_cache_key=MTI2NTk5MTA3MzAzNzg2Njk5NQ%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13385754_792523647545512_405922064_n.jpg?ig_cache_key=MTI2NTE0MTQyMTE4MzA5MzUyNw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/13260879_236811596689597_1917569327_n.jpg?ig_cache_key=MTI1Nzg5ODkzMTk1NzQ5OTkwNw%3D%3D.2;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.97.1080.1080/13249758_1702354099989586_1858963056_n.jpg?ig_cache_key=MTI1Nzg2NjM1ODIwNDEwNjk3OQ%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13102447_1718102318479596_1681636946_n.jpg?ig_cache_key=MTI0NjQ5MTUxMjY5NTk3ODQwOA%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c135.0.810.810/13183456_1547153808913196_635130470_n.jpg?ig_cache_key=MTI0NjM4MjAwNTI5NTk5NjAxNw%3D%3D.2.c;https://scontent-mad1-1.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c54.0.971.971/13188134_1731209720455947_2086926063_n.jpg?ig_cache_key=MTI0NTA2NjIxMjI4NDkxNjkwMQ%3D%3D.2.c;Cafeteria Restaurant Clares
